rebal_date,ADI,AMAT,AMD,ASML,AVGO,INTC,KLAC,LRCX,MCHP,MRVL,MU,NVDA,NXPI,ON,QCOM,TER,TSM,TXN,UMC
2023-01-03,0.0,0.0,0.09614294547477595,0.0,0.0,0.12016207260701565,0.0,0.15023440623400666,0.13923289203504102,0.09292694352367291,0.08085499968440649,0.0,0.019081204078586274,0.0,0.06982876615287446,0.08474960487597384,0.09591900107265051,0.05086716426099609,0.0
2023-02-02,0.0,0.0,0.0802606546058243,0.0,0.0,0.24303036540496584,0.0,0.07865646940194136,0.14347334783115132,0.13098285383905844,0.0868991209559579,0.0,0.0,0.0,0.05547947365703843,0.03597480078341976,0.14524291352064272,0.0,0.0
2023-03-06,0.0,0.0,0.07737640747473692,0.0,0.0,0.2456023499480152,0.0,0.12887023506871634,0.1240381951092106,0.08718397153453479,0.11747495557443995,0.0,0.04607596000632432,0.0,0.019483612367057594,0.02546373036161357,0.12843058255535064,0.0,0.0
2023-04-04,0.0,0.07005572145756558,0.03362207965672831,0.010543666654292874,0.0,0.1577723699185323,0.0,0.07470935168472696,0.10128400833902437,0.10928248624160233,0.09998778558875376,0.0,0.14132310281066532,0.0,0.017445280276274303,0.012240889423739243,0.12654987851142654,0.04518337943666808,0.0
2023-05-04,0.0,0.08909628793402678,0.051855199894620306,0.02471895497820004,0.0,0.12001589131211782,0.0,0.04217639664123618,0.10587431366660756,0.08296740834192162,0.05101769388022526,0.0,0.12038393285417712,0.0,0.0433243916823278,0.06305310754816325,0.10886658773212081,0.09664983353425545,0.0
2023-06-05,0.0,0.10998853165869299,0.018521996527759023,0.02719919475472022,0.0,0.1094355967577147,0.0,0.05877475198319322,0.1239932424703521,0.03842964205091994,0.039607270525215774,0.0,0.14485507024801098,0.0,0.046026875111768006,0.08421341518462513,0.09844865917479573,0.10050575355223208,0.0
2023-07-06,0.0,0.10393676638274552,0.03861872744226101,0.05802056420842825,0.0,0.09420352566100651,0.0,0.0424190987367654,0.014311264314928388,0.0833804856059341,0.06913446089871542,0.0,0.09631561808428292,0.0,0.06614002453526242,0.0902651961101372,0.08441019428031322,0.15884407373921958,0.0
2023-08-04,0.0,0.10177531347218,0.0732310096435256,0.11337725906512139,0.0,0.05014671789950586,0.0,0.0,0.0,0.0705888847777229,0.03980115154203055,0.0,0.07102329465624024,0.0,0.08368138678807878,0.09020494929517411,0.061556171923213054,0.1949929182775966,0.049620942659610805
2023-09-05,0.0,0.034739719807728574,0.0775137873193187,0.15000526423217678,0.0,0.03375815131960695,0.0,0.0,0.12962666729656996,0.07322325170301477,0.03258218374868958,0.0,0.05056646575797848,0.0,0.07379717051304811,0.0700116293517794,0.06062760193638952,0.1517887242614062,0.06175938275229295
2023-10-04,0.0,0.06462441916414008,0.07758146328657928,0.15549032347616273,0.0,0.034294200182795595,0.0,0.0,0.11018617893861611,0.090456805894734,0.025618621252638855,0.0,0.004872987844901078,0.0,0.03264252968141472,0.05415781591516521,0.07132481064745991,0.20544679529963955,0.07330304841575279
2023-11-02,0.0,0.09304363970742896,0.04969974170705156,0.1541711007204,0.0,0.005683114016103472,0.0,0.0,0.0,0.12046933253339429,0.0,0.0,0.03231220044889044,0.0,0.008627744294430955,0.2050050367915081,0.07887137894303697,0.24842269207927387,0.0036940187584814017
2023-12-04,0.10658180262788704,0.0,0.0,0.0,0.32054737805327527,0.041895505899984975,0.29175387363529626,0.03153474086914806,0.025726284418384496,0.0,0.0,0.10657650184241997,0.010513031545305324,0.06487088110829863,0.0,0.0,0.0,0.0,0.0
2024-01-04,0.1380648675974705,0.0,0.0,0.0,0.2765916333758481,0.030301034436872824,0.28221376928624653,0.03215190395515088,0.0,0.0,0.0,0.1348064056317376,0.042804060175498655,0.06306632554117496,0.0,0.0,0.0,0.0,0.0
2024-02-05,0.13059997214461921,0.0,0.0,0.04735431750471855,0.34540586934264583,0.0,0.17050192080082271,0.10549102010634474,0.0,0.0,0.0,0.15316401244416325,0.020769669190677555,0.026713218466008208,0.0,0.0,0.0,0.0,0.0
2024-03-06,0.07093092295639372,0.0,0.0,0.0,0.2816758762099084,0.0,0.268389987791424,0.07186069239452127,0.0,0.0,0.0,0.15789395097627,0.14924856967148267,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-05,0.13612598547894847,0.0,0.0,0.0,0.22032438222038525,0.0,0.21835150440322112,0.07770382822018361,0.0,0.0,0.06645504654416544,0.13268105828938057,0.1427063066519973,0.0,0.0,0.0,0.005651888191718328,0.0,0.0
2024-05-06,0.12836906957843083,0.0,0.0,0.0,0.19317762306262184,0.0,0.2815980836197265,0.0,0.008844677753277828,0.0,0.043875331673831404,0.19611365593800573,0.13398988355815183,0.0,0.009316611132382448,0.0,0.004715063683571557,0.0,0.0
2024-06-05,0.19252762912650204,0.0,0.0,0.0,0.16841143353367732,0.0,0.24595210920829264,0.0,0.0,0.0,0.024927699897070492,0.23426450605837673,0.07750952202866979,0.0,0.05640710014741093,0.0,0.0,0.0,0.0
2024-07-08,0.1704625441935906,0.0019889003628061537,0.0,0.0,0.1918760639972897,0.0,0.2058771117723165,0.0,0.0,0.0,0.024337258537372734,0.20591877342096873,0.15082585010006494,0.0,0.0,0.0,0.04871349761559081,0.0,0.0
2024-08-06,0.13666623474784306,0.042164363284854095,0.0,0.0,0.18390094998890705,0.0,0.20155247925453995,0.0,0.0,0.0,0.0,0.19933574334020715,0.14461459260774193,0.0,0.0,0.0,0.028235968687809553,0.0,0.06352966808809725
2024-09-05,0.24568300579906552,0.021660635572171644,0.0,0.0,0.15927600390072902,0.0,0.18049001154923247,0.0,0.0,0.0,0.0,0.1902339370694575,0.10085595234377363,0.0,0.0,0.0,0.023225959406795182,0.05243661552898768,0.02613787882978731
2024-10-04,0.2580047442015845,0.05877259398889517,0.0,0.0,0.1447391927655414,0.0,0.1292409865062695,0.0,0.0,0.0,0.0015525916897231864,0.19892945383596466,0.08539613288359647,0.0,0.0,0.0,0.051658787112178806,0.04264775334866262,0.029057763667583596
2024-11-04,0.22771727505652276,0.08307658814088432,0.0,0.0,0.10441681057108884,0.0,0.09453052597694894,0.0,0.0,0.0,0.0,0.16724548826874827,0.12151909661517386,0.0,0.0,0.0,0.143626314735799,0.05786790063483408,0.0
2024-12-04,0.2580571905559903,0.019832211910234356,0.0,0.0,0.12311478070035069,0.0,0.07242289541212985,0.0030818864581952893,0.0,0.004355443274510658,0.0,0.19244444062644356,0.12692753217006608,0.0,0.0,0.0,0.14272367619272164,0.05703994269935752,0.0
